product,field,field_label,choice_value,choice_label,source_pages,effective_date,status,exception
smartdrape,control_side,Control side,na,N/A,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartdrape,lift_system,Lift / control,cordless,Cordless,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartdrape,lift_system,Lift / control,continuous_cord_loop,Continuous cord loop,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartdrape,lift_system,Lift / control,wand,Wand,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartdrape,lift_system,Lift / control,motorized,Motorized,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartdrape,lift_system,Lift / control,smartrelease,SmartRelease,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,mount_type,Mount,inside,Inside mount,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,mount_type,Mount,outside,Outside mount,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,mount_type,Mount,ceiling,Ceiling mount,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,mount_type,Mount,side,Side mount,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_installation,Mounting method,Top Mount with Raceway,Top Mount with Raceway,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_installation,Mounting method,Back / Wall Mount with Raceway,Back / Wall Mount with Raceway,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_shim_layers,Shim layers,0,0,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_shim_layers,Shim layers,1,1,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_shim_layers,Shim layers,2,2,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_shim_layers,Shim layers,3,3,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,fold_size,Fold size,6,6,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,fold_size,Fold size,7,7,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,fold_size,Fold size,8,8,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hold_down,Hold-downs,None,None,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hold_down,Hold-downs,Traditional,Traditional,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hold_down,Hold-downs,Magnetic,Magnetic,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_magnet_color,Magnet catch color,Nickel-Plated,Nickel-Plated,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_magnet_color,Magnet catch color,Pure White,Pure White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_magnet_color,Magnet catch color,Silk White,Silk White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_magnet_color,Magnet catch color,Bisque,Bisque,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_magnet_color,Magnet catch color,Pearl,Pearl,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_magnet_color,Magnet catch color,Bright Brass,Bright Brass,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_magnet_color,Magnet catch color,Antique Brass,Antique Brass,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_magnet_color,Magnet catch color,Black,Black,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_magnet_color,Magnet catch color,Crisp Linen,Crisp Linen,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_magnet_color,Magnet catch color,String,String,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_magnet_color,Magnet catch color,Sea Mist,Sea Mist,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_magnet_color,Magnet catch color,Stone Gray,Stone Gray,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_magnet_color,Magnet catch color,Brown Gray,Brown Gray,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_magnet_color,Magnet catch color,Taupe Gray,Taupe Gray,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_pole,Additional pole per shade,None,None,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_pole,Additional pole per shade,30-inch Fiberglass Pole,30-inch Fiberglass Pole,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_pole,Additional pole per shade,58-inch Fiberglass Pole,58-inch Fiberglass Pole,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_pole,Additional pole per shade,36-inch Cordless Operating Pole,36-inch Cordless Operating Pole,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_pole,Additional pole per shade,60-inch Cordless Operating Pole,60-inch Cordless Operating Pole,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_pole,Additional pole per shade,Pole Attachment Only,Pole Attachment Only,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_light_guard_recess,Light Guard recess arrangement,Fully Recessed,Fully Recessed,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_light_guard_recess,Light Guard recess arrangement,Partial Projection,Partial Projection,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_light_guard_color,Light Guard color,3058 White,3058 White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_light_guard_color,Light Guard color,3012 Bianca,3012 Bianca,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_light_guard_color,Light Guard color,3094 Cottage White,3094 Cottage White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_light_guard_color,Light Guard color,3578 Sahara,3578 Sahara,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_light_guard_color,Light Guard color,3463 Chocolate,3463 Chocolate,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_light_guard_color,Light Guard color,3129 Silver,3129 Silver,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_light_guard_color,Light Guard color,3212 Black Ink,3212 Black Ink,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_returns,Valance returns,None,None,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_returns,Valance returns,Left,Left,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_returns,Valance returns,Right,Right,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_returns,Valance returns,Both,Both,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_joinery,Valance joinery,Connector,Connector,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_joinery,Valance joinery,V-Shape Keystone,V-Shape Keystone,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_joinery,Valance joinery,Square Keystone,Square Keystone,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_keystone_count,Keystone count,1,1,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_keystone_count,Keystone count,2,2,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_keystone_count,Keystone count,3,3,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_keystone_layout,Keystone locations,Equally Spaced,Equally Spaced,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_keystone_layout,Keystone locations,Custom,Custom,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_common_position,Shade position from left,1,1,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_common_position,Shade position from left,2,2,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_common_position,Shade position from left,3,3,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_common_position,Shade position from left,4,4,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_fabric_pattern,Fabric pattern,Standard,Standard,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_fabric_pattern,Fabric pattern,Reverse,Reverse,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hardware_color,Hardware color,Default,Default,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hardware_color,Hardware color,White,White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hardware_color,Hardware color,Bianca,Bianca,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hardware_color,Hardware color,Black,Black,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_style,Hem-bar style,Fabric-Wrapped,Fabric-Wrapped,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_style,Hem-bar style,Plain,Plain,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_color,Hem-bar color,Default,Default,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_color,Hem-bar color,White,White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_color,Hem-bar color,Bianca,Bianca,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_color,Hem-bar color,Black,Black,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_color,Hem-bar color,Cottage White,Cottage White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_color,Hem-bar color,Brass,Brass,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_color,Hem-bar color,Bronze,Bronze,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_color,Hem-bar color,Brushed Black,Brushed Black,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_color,Hem-bar color,Matte Silver,Matte Silver,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_end_cap,Hem-bar end caps,Default,Default,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_end_cap,Hem-bar end caps,White,White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_end_cap,Hem-bar end caps,Bianca,Bianca,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_end_cap,Hem-bar end caps,Black,Black,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_end_cap,Hem-bar end caps,Cottage White,Cottage White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_end_cap,Hem-bar end caps,Nature,Nature,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_end_cap,Hem-bar end caps,Terra,Terra,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_end_cap,Hem-bar end caps,Sahara,Sahara,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_hem_end_cap,Hem-bar end caps,Chocolate,Chocolate,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_fascia_style,Curved fascia style,Plain,Plain,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_fascia_style,Curved fascia style,Fabric-Wrapped,Fabric-Wrapped,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_fascia_color,Fascia color,Default,Default,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_fascia_color,Fascia color,White,White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_fascia_color,Fascia color,Bianca,Bianca,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_fascia_color,Fascia color,Black,Black,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_fascia_color,Fascia color,Cottage White,Cottage White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_fascia_color,Fascia color,Anodized Silver,Anodized Silver,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_fascia_end_cap,Fascia end caps,Default,Default,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_fascia_end_cap,Fascia end caps,White,White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_fascia_end_cap,Fascia end caps,Bianca,Bianca,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_fascia_end_cap,Fascia end caps,Black,Black,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_fascia_end_cap,Fascia end caps,Cottage White,Cottage White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_fascia_end_cap,Fascia end caps,Nature,Nature,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_fascia_end_cap,Fascia end caps,Terra,Terra,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_fascia_end_cap,Fascia end caps,Sahara,Sahara,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_fascia_end_cap,Fascia end caps,Chocolate,Chocolate,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_fabric_code,Valance fabric override,Default,Default,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_fabric_code,Valance fabric override,F1794,F1794,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_fabric_code,Valance fabric override,F1795,F1795,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_fabric_code,Valance fabric override,F1719,F1719,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_fabric_code,Valance fabric override,F1721,F1721,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_fabric_code,Valance fabric override,F1720,F1720,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_fabric_code,Valance fabric override,F1695,F1695,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_fabric_code,Valance fabric override,F1708,F1708,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_fabric_code,Valance fabric override,F1709,F1709,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_fabric_code,Valance fabric override,F1710,F1710,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_fabric_code,Valance fabric override,F1711,F1711,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_fabric_code,Valance fabric override,F1934,F1934,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_fabric_code,Valance fabric override,F1935,F1935,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_fabric_code,Valance fabric override,F1936,F1936,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_fabric_code,Valance fabric override,F1937,F1937,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_valance_fabric_code,Valance fabric override,F1938,F1938,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_wood_valance_color,Wood valance finish,001 Pure White,001 Pure White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_wood_valance_color,Wood valance finish,003 Silk White,003 Silk White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_wood_valance_color,Wood valance finish,006 Pearl,006 Pearl,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_wood_valance_color,Wood valance finish,012 Crisp Linen,012 Crisp Linen,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_wood_valance_color,Wood valance finish,049 Stone Gray,049 Stone Gray,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_wood_valance_color,Wood valance finish,053 Clay,053 Clay,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_wood_valance_color,Wood valance finish,109 Weathered Teak,109 Weathered Teak,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_wood_valance_color,Wood valance finish,110 Limed White,110 Limed White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_wood_valance_color,Wood valance finish,212 Dark Teak,212 Dark Teak,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_wood_valance_color,Wood valance finish,221 Black Walnut,221 Black Walnut,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_wood_valance_color,Wood valance finish,237 Wenge,237 Wenge,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_wood_valance_color,Wood valance finish,246 Matte Black,246 Matte Black,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_chain_color,Chain color,Default,Default,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_chain_color,Chain color,White,White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_chain_color,Chain color,Bianca,Bianca,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_chain_color,Chain color,Cottage White,Cottage White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
