product,catalog_id,collection,color_code,color,fabric_type,program,selectable,source,effective_date,source_note,status,exception
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7408k:pashmina:46,,C7408K,Pashmina,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7417k:provence-cream:47,,C7417K,Provence Cream,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7423k:natural-tan:48,,C7423K,Natural Tan,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7424k:pale-oak:49,,C7424K,Pale Oak,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7425k:whipped-mocha:50,,C7425K,Whipped Mocha,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7426k:rue-bourbon:51,,C7426K,Rue Bourbon,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7427k:wheat:52,,C7427K,Wheat,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7433k:cabin:53,,C7433K,Cabin,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7434k:coffee-beans:54,,C7434K,Coffee Beans,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7506k:autumn-gold:55,,C7506K,Autumn Gold,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7507k:river-rock:56,,C7507K,River Rock,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7510k:yellow-bliss:57,,C7510K,Yellow Bliss,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7515k:white-cream:58,,C7515K,White Cream,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7516k:new-camel:59,,C7516K,New Camel,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7603k:catalina-blue:60,,C7603K,Catalina Blue,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7604k:fernwood:61,,C7604K,Fernwood,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7612k:meadows:62,,C7612K,Meadows,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7702k:lakeside:63,,C7702K,Lakeside,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7703k:white-rain:64,,C7703K,White Rain,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7704k:seaside-blue:65,,C7704K,Seaside Blue,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7705k:ocean-air:66,,C7705K,Ocean Air,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7706k:blue-flower:67,,C7706K,Blue Flower,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7709k:smokey-blue:68,,C7709K,Smokey Blue,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7802k:mulberry:69,,C7802K,Mulberry,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4008t:brilliant-white-rd:70,,C4008T,Brilliant White RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4009t:cotton-cloud-rd:71,,C4009T,Cotton Cloud RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4010t:gardenia-rd:72,,C4010T,Gardenia RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4011t:soft-stone-rd:73,,C4011T,Soft Stone RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4102t:annapolis-gray-rd:74,,C4102T,Annapolis Gray RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4104t:spring-sky-rd:75,,C4104T,Spring Sky RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4108t:smokey-blue-rd:76,,C4108T,Smokey Blue RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4121t:daisy-rd:77,,C4121T,Daisy RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4122t:silver-satin-rd:78,,C4122T,Silver Satin RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4123t:french-silver-rd:79,,C4123T,French Silver RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4124t:classic-silver-rd:80,,C4124T,Classic Silver RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4125t:power-gray-rd:81,,C4125T,Power Gray RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4126t:iron-mountain-rd:82,,C4126T,Iron Mountain RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4127t:orion-gray-rd:83,,C4127T,Orion Gray RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4129t:seal-gray-rd:84,,C4129T,Seal Gray RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4133t:morning-mist-rd:85,,C4133T,Morning Mist RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4134t:eggplant-rd:86,,C4134T,Eggplant RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4135t:reflections-rd:87,,C4135T,Reflections RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4201b:black-olive-rd:88,,C4201B,Black Olive RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4305t:morning-blush-rd:89,,C4305T,Morning Blush RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4306t:pacific-cove-rd:90,,C4306T,Pacific Cove RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4307b:roasted-pumpkin-rd:91,,C4307B,Roasted Pumpkin RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4420t:natural-tan-rd:92,,C4420T,Natural Tan RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4421t:pale-oak-rd:93,,C4421T,Pale Oak RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4422t:whipped-mocha-rd:94,,C4422T,Whipped Mocha RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4423t:rue-bourbon-rd:95,,C4423T,Rue Bourbon RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4427t:wheat-rd:96,,C4427T,Wheat RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4430t:cabin-rd:97,,C4430T,Cabin RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
