sku,collection,url,portalPrice,productIds,programIds,sourceCells,sourcePages,sourceEffectiveDate,observedDate,status,exception
CRLX4864A,/collections/custom-vinyl-plus-blinds,/products/crlx4864a-width-range-43-25-48-length-range-54-64,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX4860A,/collections/custom-vinyl-plus-blinds,/products/crlx4860a-width-range-43-25-48-length-range-50-60,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX4848A,/collections/custom-vinyl-plus-blinds,/products/crlx4848a-width-range-43-25-48-length-range-38-48,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX4836W,/collections/custom-vinyl-plus-blinds,/products/crlx4836w-width-range-43-25-48-length-range-26-36,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,48.0x36=21.55,96,,2026-09-20,unresolved_exception,Price conflict
CRLX4396W,/collections/custom-vinyl-plus-blinds,/products/crlx4396w-width-range-39-25-43-length-range-86-96,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,43.0x96=36.43,96,,2026-09-20,unresolved_exception,Price conflict
CRLX4396A,/collections/custom-vinyl-plus-blinds,/products/crlx4396a-width-range-39-25-43-length-range-86-96,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX4384W,/collections/custom-vinyl-plus-blinds,/products/crlx4384w-width-range-39-25-43-length-range-74-84,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,43.0x84=29.54,96,,2026-09-20,unresolved_exception,Price conflict
CRLX4384A,/collections/custom-vinyl-plus-blinds,/products/crlx4384a-width-range-39-25-43-length-range-74-84,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX4372W,/collections/custom-vinyl-plus-blinds,/products/crlx4372w-width-range-39-25-43-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,43.0x72=26.33,96,,2026-09-20,unresolved_exception,Price conflict
CRLX4372A,/collections/custom-vinyl-plus-blinds,/products/crlx4372a-width-range-39-25-43-length-range-62-72,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX4360A,/collections/custom-vinyl-plus-blinds,/products/crlx4360a-width-range-39-25-43-length-range-50-60,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX4348A,/collections/custom-vinyl-plus-blinds,/products/crlx4348a-width-range-39-25-43-length-range-38-48,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX4336W,/collections/custom-vinyl-plus-blinds,/products/crlx4336w-width-range-35-25-39-length-range-54-64,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,43.0x36=20.04,96,,2026-09-20,unresolved_exception,Price conflict
CRLX3996A,/collections/custom-vinyl-plus-blinds,/products/crlx3996a-width-range-35-25-39-length-range-86-96,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX3984A,/collections/custom-vinyl-plus-blinds,/products/crlx3984a-width-range-35-25-39-length-range-74-84,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX3972A,/collections/custom-vinyl-plus-blinds,/products/crlx3972a-width-range-35-25-39-length-range-62-72,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX3960A,/collections/custom-vinyl-plus-blinds,/products/crlx3960a-width-range-35-25-39-length-range-50-60,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX3596W,/collections/custom-vinyl-plus-blinds,/products/crlx3596w-width-range-30-25-35-length-range-86-96,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,35.0x96=30.95,96,,2026-09-20,unresolved_exception,Price conflict
CRLX3596A,/collections/custom-vinyl-plus-blinds,/products/crlx3596a-width-range-30-25-35-length-range-86-96,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX3584A,/collections/custom-vinyl-plus-blinds,/products/crlx3584a-width-range-30-25-35-length-range-74-84,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX3572A,/collections/custom-vinyl-plus-blinds,/products/crlx3572a-width-range-30-25-35-length-range-62-72,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX3564W,/collections/custom-vinyl-plus-blinds,/products/crlx3564w-width-range-30-25-35-length-range-54-64,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,35.0x64=20.99,96,,2026-09-20,unresolved_exception,Price conflict
CRLX3564A,/collections/custom-vinyl-plus-blinds,/products/crlx3564a-width-range-30-25-35-length-range-54-64,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX3560A,/collections/custom-vinyl-plus-blinds,/products/crlx3560a-width-range-30-25-35-length-range-50-60,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX3548W,/collections/custom-vinyl-plus-blinds,/products/crlx3548w-width-range-30-25-35-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,35.0x48=18.98,96,,2026-09-20,unresolved_exception,Price conflict
CRLX3548A,/collections/custom-vinyl-plus-blinds,/products/crlx3548a-width-range-30-25-35-length-range-38-48,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX3536W,/collections/custom-vinyl-plus-blinds,/products/crlx3536w-width-range-30-25-35-length-range-26-36,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,35.0x36=17.61,96,,2026-09-20,unresolved_exception,Price conflict
CRLX3536A,/collections/custom-vinyl-plus-blinds,/products/crlx3536a-width-range-30-25-35-length-range-26-36,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX3096A,/collections/custom-vinyl-plus-blinds,/products/crlx3096a-width-range-27-25-30-length-range-86-96,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX3084A,/collections/custom-vinyl-plus-blinds,/products/crlx3084a-width-range-27-25-30-length-range-74-84,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX3072A,/collections/custom-vinyl-plus-blinds,/products/crlx3072a-width-range-27-25-30-length-range-62-72,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX3064A,/collections/custom-vinyl-plus-blinds,/products/crlx3064a-width-range-27-25-30-length-range-54-64,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX3060A,/collections/custom-vinyl-plus-blinds,/products/crlx3060a-width-range-27-25-30-length-range-50-60,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX3048A,/collections/custom-vinyl-plus-blinds,/products/crlx3048a-width-range-27-25-30-length-range-38-48,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX3036W,/collections/custom-vinyl-plus-blinds,/products/crlx3036w-width-range-27-25-30-length-range-26-36,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,30.0x36=20.78,96,,2026-09-20,unresolved_exception,Price conflict
CRLX2796A,/collections/custom-vinyl-plus-blinds,/products/crlx2796a-width-range-23-25-27-length-range-86-96,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX2784A,/collections/custom-vinyl-plus-blinds,/products/crlx2784a-width-range-23-25-27-length-range-74-84,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX2772A,/collections/custom-vinyl-plus-blinds,/products/crlx2772a-width-range-23-25-27-length-range-62-72,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX2764A,/collections/custom-vinyl-plus-blinds,/products/crlx2764a-width-range-23-25-27-length-range-54-64,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX2760A,/collections/custom-vinyl-plus-blinds,/products/crlx2760a-width-range-23-25-27-length-range-50-60,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX2748W,/collections/custom-vinyl-plus-blinds,/products/crlx2748w-width-range-23-25-27-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,27.0x48=17.92,96,,2026-09-20,unresolved_exception,Price conflict
CRLX2748A,/collections/custom-vinyl-plus-blinds,/products/crlx2748a-width-range-23-25-27-length-range-38-48,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX2396W,/collections/custom-vinyl-plus-blinds,/products/crlx2396w-width-range-17-25-23-length-range-86-96,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,23.0x96=22.75,96,,2026-09-20,unresolved_exception,Price conflict
CRLX2396A,/collections/custom-vinyl-plus-blinds,/products/crlx2396a-width-range-17-25-23-length-range-86-96,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX2384A,/collections/custom-vinyl-plus-blinds,/products/crlx2384a-width-range-17-25-23-length-range-74-84,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX2372A,/collections/custom-vinyl-plus-blinds,/products/crlx2372a-width-range-17-25-23-length-range-62-72,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX2364A,/collections/custom-vinyl-plus-blinds,/products/crlx2364a-width-range-17-25-23-length-range-54-64,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX2360A,/collections/custom-vinyl-plus-blinds,/products/crlx2360a-width-range-17-25-23-length-range-50-60,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX2348W,/collections/custom-vinyl-plus-blinds,/products/crlx2348w-width-range-17-25-23-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,23.0x48=21.08,96,,2026-09-20,unresolved_exception,Price conflict
CRLX2348A,/collections/custom-vinyl-plus-blinds,/products/crlx2348a-width-range-17-25-23-length-range-38-48,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX2336W,/collections/custom-vinyl-plus-blinds,/products/crlx2336w-width-range-17-25-23-length-range-26-36,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,23.0x36=17.56,96,,2026-09-20,unresolved_exception,Price conflict
CRLX2336A,/collections/custom-vinyl-plus-blinds,/products/crlx2336a-width-range-17-25-23-length-range-26-36,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRTX3596W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx3596w-width-range-30-25-35-length-range-86-96,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,35.0x96=41.71,98,,2026-09-20,unresolved_exception,Price conflict
CRTX4872W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx4872w-width-range-43-25-48-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,48.0x72=38.34,98,,2026-09-20,unresolved_exception,Price conflict
CRTX4372W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx4372w-width-range-39-25-43-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,43.0x72=35.08,98,,2026-09-20,unresolved_exception,Price conflict
CRTX3572W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx3572w-width-range-30-25-35-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,35.0x72=29.85,98,,2026-09-20,unresolved_exception,Price conflict
CRTX3584W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx3584w-width-range-30-25-35-length-range-74-84,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,35.0x84=33.66,98,,2026-09-20,unresolved_exception,Price conflict
CRTX3096W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx3096w-width-range-27-25-30-length-range-86-96,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,30.0x96=37.74,98,,2026-09-20,unresolved_exception,Price conflict
CRTX3560W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx3560w-width-range-30-25-35-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,35.0x60=26.05,98,,2026-09-20,unresolved_exception,Price conflict
CRTX7284W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx7284w-width-range-69-25-72-length-range-74-84,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,72.0x84=61.84,98,,2026-09-20,unresolved_exception,Price conflict
CRTX7272W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx7272w-width-range-69-25-72-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,72.0x72=54.01,98,,2026-09-20,unresolved_exception,Price conflict
CRTX5472W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx5472w-width-range-48-25-54-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,54.0x72=42.26,98,,2026-09-20,unresolved_exception,Price conflict
CRTX4896W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx4896w-width-range-43-25-48-length-range-86-96,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,48.0x96=54.59,98,,2026-09-20,unresolved_exception,Price conflict
CRTX3984W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx3984w-width-range-35-25-39-length-range-74-84,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,39.0x84=36.7,98,,2026-09-20,unresolved_exception,Price conflict
CRTX3972W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx3972w-width-range-35-25-39-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,39.0x72=32.47,98,,2026-09-20,unresolved_exception,Price conflict
CRTX3960W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx3960w-width-range-35-25-39-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,39.0x60=28.22,98,,2026-09-20,unresolved_exception,Price conflict
CRTX3072W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx3072w-width-range-27-25-30-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,30.0x72=26.6,98,,2026-09-20,unresolved_exception,Price conflict
CRTX6372W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx6372w-width-range-59-25-63-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,63.0x72=48.13,98,,2026-09-20,unresolved_exception,Price conflict
CRTX3996W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx3996w-width-range-35-25-39-length-range-86-96,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,39.0x96=45.67,98,,2026-09-20,unresolved_exception,Price conflict
CRTX2760W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx2760w-width-range-23-25-27-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,27.0x60=21.69,98,,2026-09-20,unresolved_exception,Price conflict
CRTX2336W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx2336w-width-range-17-25-23-length-range-26-36,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,23.0x36=21.65,98,,2026-09-20,unresolved_exception,Price conflict
CRTX3548W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx3548w-width-range-30-25-35-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,35.0x48=24.35,98,,2026-09-20,unresolved_exception,Price conflict
CRTX2772W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx2772w-width-range-23-25-27-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,27.0x72=24.63,98,,2026-09-20,unresolved_exception,Price conflict
CRTX7260W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx7260w-width-range-69-25-72-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,72.0x60=46.18,98,,2026-09-20,unresolved_exception,Price conflict
CRTX6960W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx6960w-width-range-63-25-69-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,69.0x60=44.55,98,,2026-09-20,unresolved_exception,Price conflict
CRTX6948W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx6948w-width-range-63-25-69-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,69.0x48=41.21,98,,2026-09-20,unresolved_exception,Price conflict
CRTX5972W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx5972w-width-range-54-25-59-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,59.0x72=45.53,98,,2026-09-20,unresolved_exception,Price conflict
CRTX5484W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx5484w-width-range-48-25-54-length-range-74-84,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,54.0x84=48.13,98,,2026-09-20,unresolved_exception,Price conflict
CRTX5448W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx5448w-width-range-48-25-54-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,54.0x48=33.78,98,,2026-09-20,unresolved_exception,Price conflict
CRTX4860W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx4860w-width-range-43-25-48-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,48.0x60=33.12,98,,2026-09-20,unresolved_exception,Price conflict
CRTX4848W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx4848w-width-range-43-25-48-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,48.0x48=30.8,98,,2026-09-20,unresolved_exception,Price conflict
CRTX4396W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx4396w-width-range-39-25-43-length-range-86-96,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,43.0x96=49.64,98,,2026-09-20,unresolved_exception,Price conflict
CRTX4384W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx4384w-width-range-39-25-43-length-range-74-84,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,43.0x84=39.75,98,,2026-09-20,unresolved_exception,Price conflict
CRTX4360W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx4360w-width-range-39-25-43-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,43.0x60=30.4,98,,2026-09-20,unresolved_exception,Price conflict
CRTX2796W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx2796w-width-range-23-25-27-length-range-86-96,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,27.0x96=33.78,98,,2026-09-20,unresolved_exception,Price conflict
CRTX2784W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx2784w-width-range-23-25-27-length-range-74-84,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,27.0x84=27.57,98,,2026-09-20,unresolved_exception,Price conflict
CRTX2384W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx2384w-width-range-17-25-23-length-range-74-84,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,23.0x84=24.53,98,,2026-09-20,unresolved_exception,Price conflict
CRTX2348W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx2348w-width-range-17-25-23-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,23.0x48=26.53,98,,2026-09-20,unresolved_exception,Price conflict
CRTX3048W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx3048w-width-range-27-25-30-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,30.0x48=22.37,98,,2026-09-20,unresolved_exception,Price conflict
CRTX82560W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx82560w-width-range-76-75-82-5-length-range-50-60,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRTX7248W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx7248w-width-range-69-25-72-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,72.0x48=42.7,98,,2026-09-20,unresolved_exception,Price conflict
CRTX6972W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx6972w-width-range-63-25-69-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,69.0x72=52.05,98,,2026-09-20,unresolved_exception,Price conflict
CRTX6348W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx6348w-width-range-59-25-63-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,63.0x48=38.23,98,,2026-09-20,unresolved_exception,Price conflict
CRTX5984W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx5984w-width-range-54-25-59-length-range-74-84,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,59.0x84=51.95,98,,2026-09-20,unresolved_exception,Price conflict
CRTX5960W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx5960w-width-range-54-25-59-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,59.0x60=39.1,98,,2026-09-20,unresolved_exception,Price conflict
CRTX5948W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx5948w-width-range-54-25-59-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,59.0x48=36.25,98,,2026-09-20,unresolved_exception,Price conflict
CRTX4884W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx4884w-width-range-43-25-48-length-range-74-84,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,48.0x84=43.57,98,,2026-09-20,unresolved_exception,Price conflict
CRTX4348W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx4348w-width-range-39-25-43-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,43.0x48=28.32,98,,2026-09-20,unresolved_exception,Price conflict
CRTX3948W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx3948w-width-range-35-25-39-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,39.0x48=26.34,98,,2026-09-20,unresolved_exception,Price conflict
CRTX3564W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx3564w-width-range-30-25-35-length-range-54-64,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRTX3536W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx3536w-width-range-30-25-35-length-range-26-36,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,35.0x36=22.37,98,,2026-09-20,unresolved_exception,Price conflict
CRTX3084W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx3084w-width-range-27-25-30-length-range-74-84,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,30.0x84=29.85,98,,2026-09-20,unresolved_exception,Price conflict
CRTX3060W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx3060w-width-range-27-25-30-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,30.0x60=23.33,98,,2026-09-20,unresolved_exception,Price conflict
CRTX2748W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx2748w-width-range-23-25-27-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,27.0x48=22.81,98,,2026-09-20,unresolved_exception,Price conflict
CRTX2396W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx2396w-width-range-17-25-23-length-range-86-96,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,23.0x96=29.81,98,,2026-09-20,unresolved_exception,Price conflict
CRTX2372W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx2372w-width-range-17-25-23-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,23.0x72=22.02,98,,2026-09-20,unresolved_exception,Price conflict
CRTX2360W,/collections/custom-2-inch-vinyl-plus-blinds,/products/crtx2360w-width-range-17-25-23-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rtx_2in_vinyl_plus_custom,23.0x60=23.83,98,,2026-09-20,unresolved_exception,Price conflict
CFCX3584W,/collections/faux-wood-blinds,/products/cfcx3584w-width-range-30-25-35-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,35.0x84=46.96,102,,2026-09-20,unresolved_exception,Price conflict
CFCX2796W,/collections/faux-wood-blinds,/products/cfcx2796w-width-range-23-25-27-length-range-86-96,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,27.0x96=42.23,102,,2026-09-20,unresolved_exception,Price conflict
CFLX5972BW,/collections/faux-wood-blinds,/products/cflx5972bw-width-range-54-25-59-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,59.0x72=63.17,99,,2026-09-20,unresolved_exception,Price conflict
CFLX6360BW,/collections/faux-wood-blinds,/products/cflx6360bw-width-range-59-25-63-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,63.0x60=56.99,99,,2026-09-20,unresolved_exception,Price conflict
CFCX3596W,/collections/faux-wood-blinds,/products/cfcx3596w-width-range-30-25-35-length-range-86-96,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,35.0x96=52.67,102,,2026-09-20,unresolved_exception,Price conflict
CFCX1772W,/collections/faux-wood-blinds,/products/cfcx1772w-width-range-13-17-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,17.0x72=29.37,102,,2026-09-20,unresolved_exception,Price conflict
CFCX8972W,/collections/faux-wood-blinds,/products/cfcx8972w-width-range-83-89-length-range-62-72,168.49,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,89.0x72=168.49,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX7284W,/collections/faux-wood-blinds,/products/cfcx7284w-width-range-65-72-length-range-74-84,89.2,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,72.0x84=89.2,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX3572W,/collections/faux-wood-blinds,/products/cfcx3572w-width-range-30-25-35-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,35.0x72=41.25,102,,2026-09-20,unresolved_exception,Price conflict
CFCX6972W,/collections/faux-wood-blinds,/products/cfcx6972w-width-range-63-25-69-length-range-62-72,74.52,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,69.0x72=74.52,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX3984W,/collections/faux-wood-blinds,/products/cfcx3984w-width-range-35-25-39-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,39.0x84=51.52,102,,2026-09-20,unresolved_exception,Price conflict
CFCX82572W,/collections/faux-wood-blinds,/products/cfcx82572w-width-range-77-82-5-length-range-62-72,157.67,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,82.5x72=157.67,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
